Conventions,abstract,date_created,file_path,geospatial_east_max,geospatial_east_min,geospatial_east_resolution,geospatial_east_units,geospatial_north_max,geospatial_north_min,geospatial_north_resolution,geospatial_north_units,history,keywords,location_accuracy_max,location_accuracy_min,survey_end_date,survey_start_date,title
"CF-1.6,ACDD-1.3","This gravity survey, 195541, Longreach-Warbreccan Grav located in QLD measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:01:04.924393,K:\alex\195541.nc,144.70964,142.54868,point,degrees_east,-23.356298,-24.597149,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195541, AUS, QLD, Earth sciences, geophysics, geoscientificInformation",-6,-6,17/04/1955 0:00,7/04/1955 0:00,Longreach-Warbreccan Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195547, Curramulka Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:01:48.340393,K:\alex\195547.nc,137.74246,137.63525,point,degrees_east,-34.593056,-34.716858,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195547, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,Curramulka Road Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195550, Salt Creek, Cantara - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:02:33.441393,K:\alex\195550.nc,139.74887,139.51807,point,degrees_east,-35.958546,-36.313843,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195550, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,"Salt Creek, Cantara - SADM Road Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 195551, Tara Tap, Naracoorte Central - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:03:15.813393,K:\alex\195551.nc,140.21136,139.89056,point,degrees_east,-36.45574,-36.755245,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195551, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,"Tara Tap, Naracoorte Central - SADM Road Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 195555, Kongorong, Millicent, Beachport - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:03:57.375393,K:\alex\195555.nc,140.59938,140.34167,point,degrees_east,-37.589046,-37.977245,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195555, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,"Kongorong, Millicent, Beachport - SADM Road Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 195556, Bordertown, Allambie - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:04:42.970393,K:\alex\195556.nc,140.76665,140.21306,point,degrees_east,-36.31243,-36.62134,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195556, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,"Bordertown, Allambie - SADM Road Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 195557, Bordertown, Frances, Inglewood - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:05:24.967393,K:\alex\195557.nc,140.95605,140.66325,point,degrees_east,-36.01163,-36.701332,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195557, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,"Bordertown, Frances, Inglewood - SADM Road Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 195558, Tintinara, Padthaway, Cannawigarra - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:06:10.062393,K:\alex\195558.nc,140.65526,140.03465,point,degrees_east,-35.866837,-36.528236,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195558, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,"Tintinara, Padthaway, Cannawigarra - SADM Road Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 195570, Bordertown, Lochaber - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:06:54.040393,K:\alex\195570.nc,140.74495,140.27196,point,degrees_east,-36.32683,-36.87164,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195570, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,"Bordertown, Lochaber - SADM Road Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 195571, Mount Burr, Penola - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:07:39.850393,K:\alex\195571.nc,140.82077,140.51027,point,degrees_east,-37.38464,-37.525745,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195571, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,"Mount Burr, Penola - SADM Road Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 195572, Wirrega - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:08:22.304393,K:\alex\195572.nc,140.77075,140.58916,point,degrees_east,-36.126034,-36.313236,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195572, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,Wirrega - SADM Road Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195602, Western Victoria Region Grav located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:09:08.485393,K:\alex\195602.nc,149.31956,147.06245,point,degrees_east,-36.908443,-38.10747,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195602, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",100,100,28/02/1956 0:00,1/02/1956 0:00,Western Victoria Region Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195605, Billiluna, Anna Pl, Port Hedland Grav located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:09:52.697393,K:\alex\195605.nc,127.8046,127.8046,point,degrees_east,-20.138584,-20.138584,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195605, AUS, WA, Earth sciences, geophysics, geoscientificInformation",100,100,30/09/1956 0:00,1/05/1956 0:00,"Billiluna, Anna Pl, Port Hedland Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 195607, Wangaratta-Mt Beauty-Power Station Grav located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:10:39.805393,K:\alex\195607.nc,147.1891,146.41794,point,degrees_east,-36.33597,-36.759464,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195607, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",-56,-56,23/03/1956 0:00,20/03/1956 0:00,Wangaratta-Mt Beauty-Power Station Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195608, Ballarat-Mildura Grav located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:11:21.789393,K:\alex\195608.nc,144.24963,141.98962,point,degrees_east,-34.124336,-37.467674,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195608, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",100,100,5/05/1956 0:00,17/04/1956 0:00,Ballarat-Mildura Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195609, North Western Victoria Grav located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:12:06.080393,K:\alex\195609.nc,144.88464,140.83632,point,degrees_east,-34.26185,-38.77519,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195609, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",100,100,6/12/1956 0:00,8/10/1956 0:00,North Western Victoria Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195611, Boola Boola Grav located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:12:48.393393,K:\alex\195611.nc,146.5803,146.45413,point,degrees_east,-38.07428,-38.15998,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195611, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",100,100,26/01/1956 0:00,10/01/1956 0:00,Boola Boola Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195612, Narracan Grav located in VIC measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:13:34.351393,K:\alex\195612.nc,146.35698,146.26881,point,degrees_east,-38.20515,-38.278812,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195612, AUS, VIC, Earth sciences, geophysics, geoscientificInformation",-56,-56,22/02/1956 0:00,26/01/1956 0:00,Narracan Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195630, Carnarvon Basin Grav WA located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:14:20.502393,K:\alex\195630.nc,115.47867,112.9356,point,degrees_east,-21.756363,-26.175978,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195630, AUS, WA, Earth sciences, geophysics, geoscientificInformation",100,100,31/12/1956 0:00,1/01/1954 0:00,Carnarvon Basin Grav WA
"CF-1.6,ACDD-1.3","This gravity survey, 195631, Canning Basin Grav located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:15:08.173393,K:\alex\195631.nc,124.21561,119.58081,point,degrees_east,-17.134604,-20.29414,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195631, AUS, WA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Canning Basin Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195632, Canning Basin Grav located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:15:53.385393,K:\alex\195632.nc,124.195946,120.63863,point,degrees_east,-16.985611,-20.311636,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195632, AUS, WA, Earth sciences, geophysics, geoscientificInformation",100,100,,,Canning Basin Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195640, Fill in Data from Maps located in WA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:16:37.416393,K:\alex\195640.nc,124.49127,123.6696,point,degrees_east,-17.093601,-18.956936,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195640, AUS, WA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,Fill in Data from Maps
"CF-1.6,ACDD-1.3","This gravity survey, 195649, Pirie North, Torrens Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:17:24.157393,K:\alex\195649.nc,137.98131,137.75131,point,degrees_east,-31.668537,-31.981539,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195649, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,"Pirie North, Torrens Grav"
"CF-1.6,ACDD-1.3","This gravity survey, 195650, Keith Region Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:18:07.920393,K:\alex\195650.nc,140.70055,140.04306,point,degrees_east,-35.89354,-36.40214,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195650, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,Keith Region Grav
"CF-1.6,ACDD-1.3","This gravity survey, 195651, Milang, Murray Bridge - SADM Road Grav located in SA measures the slight variations in the earth's gravity based on the underlying structure or geology",2018-05-21T15:18:49.090393,K:\alex\195651.nc,139.37065,138.89316,point,degrees_east,-35.124043,-35.40685,point,degrees_north,Pulled from point gravity database at Geoscience Australia,"points, gravity, ground digital data, geophysical survey, survey 195651, AUS, SA, Earth sciences, geophysics, geoscientificInformation",-6,-6,,,"Milang, Murray Bridge - SADM Road Grav"
